"age","marital","balance","day","month","duration","campaign","pdays","previous","TermDeposit"
43,"married",0,5,"feb",280,2,-1,0,"no"
57,"married",6,24,"jul",126,6,-1,0,"no"
49,"married",489,27,"may",84,4,-1,0,"no"
33,"married",24,14,"may",535,1,-1,0,"no"
25,"single",764,18,"may",455,1,-1,0,"no"
39,"divorced",442,2,"feb",204,2,257,2,"no"
44,"married",146,15,"may",483,1,-1,0,"yes"
28,"single",305,18,"jul",277,1,-1,0,"no"
44,"married",337,28,"jul",257,3,-1,0,"no"
38,"married",2139,9,"may",576,1,-1,0,"no"
55,"divorced",347,2,"feb",115,1,-1,0,"no"
45,"married",78,13,"may",408,1,-1,0,"no"
29,"single",215,13,"may",137,3,-1,0,"no"
56,"married",314,30,"jan",108,2,2,5,"no"
59,"married",21,8,"jul",127,3,-1,0,"no"
41,"single",4684,20,"jun",30,6,-1,0,"no"
35,"married",2088,12,"aug",94,1,51,3,"no"
25,"single",325,22,"oct",716,3,-1,0,"yes"
48,"married",191,5,"feb",238,3,-1,0,"no"
34,"married",-1725,27,"may",452,2,-1,0,"no"
38,"married",2289,18,"jun",89,5,-1,0,"no"
39,"divorced",284,31,"jul",180,8,-1,0,"no"
60,"married",0,22,"feb",230,2,126,6,"no"
45,"married",351,29,"aug",18,2,-1,0,"no"
47,"single",0,12,"aug",138,2,-1,0,"no"
40,"married",1749,14,"jul",767,12,-1,0,"no"
43,"divorced",1026,7,"may",224,5,-1,0,"no"
27,"single",113,22,"jul",39,17,-1,0,"no"
44,"single",3,6,"may",147,1,-1,0,"no"
35,"single",915,26,"aug",89,3,-1,0,"no"
49,"married",0,9,"jul",87,1,-1,0,"no"
38,"married",47,31,"jul",50,11,-1,0,"no"
51,"single",17092,17,"nov",35,1,-1,0,"no"
43,"married",13044,19,"nov",215,1,93,4,"no"
29,"single",20,15,"may",431,1,-1,0,"no"
31,"married",0,8,"may",274,2,-1,0,"no"
49,"married",0,3,"jun",50,3,-1,0,"no"
33,"married",1158,20,"apr",25,2,-1,0,"no"
35,"married",356,20,"may",474,2,-1,0,"no"
44,"married",1945,14,"may",191,1,-1,0,"no"
78,"married",2235,14,"apr",300,3,-1,0,"yes"
32,"single",12,9,"may",153,4,-1,0,"no"
60,"married",1906,2,"jun",79,1,60,2,"no"
26,"single",3244,28,"jan",390,1,-1,0,"no"
49,"married",1323,18,"nov",84,1,-1,0,"no"
30,"married",946,19,"nov",1065,1,183,1,"no"
44,"single",985,11,"may",9,7,325,19,"no"
55,"married",49,7,"jul",494,4,-1,0,"yes"
48,"married",268,28,"jul",458,7,-1,0,"yes"
34,"single",1272,14,"may",202,1,-1,0,"no"
30,"married",357,8,"apr",78,2,289,2,"no"
46,"married",1008,29,"aug",24,13,-1,0,"no"
35,"married",0,9,"jul",17,1,-1,0,"no"
60,"married",21292,16,"jun",242,6,-1,0,"no"
42,"married",258,8,"may",18,1,366,1,"no"
59,"divorced",914,28,"jan",192,1,-1,0,"no"
36,"married",1898,30,"may",233,1,-1,0,"no"
28,"single",95,28,"jan",283,4,-1,0,"no"
58,"married",50,20,"nov",161,7,-1,0,"no"
43,"divorced",1612,28,"aug",119,2,95,3,"no"
24,"single",3197,22,"may",172,1,-1,0,"no"
48,"married",400,13,"aug",158,1,-1,0,"no"
28,"married",330,2,"dec",357,1,188,3,"yes"
58,"married",3399,26,"may",1078,1,97,7,"yes"
41,"single",22,14,"may",152,1,-1,0,"no"
25,"married",1782,19,"jun",549,1,-1,0,"no"
41,"single",431,22,"oct",133,1,107,2,"yes"
34,"single",10,18,"nov",162,1,173,3,"no"
60,"married",0,3,"feb",149,1,-1,0,"no"
29,"married",201,28,"may",180,2,-1,0,"no"
55,"married",-171,15,"may",30,2,-1,0,"no"
48,"married",1600,5,"aug",117,1,-1,0,"no"
44,"single",27,1,"jul",723,2,-1,0,"no"
42,"married",0,18,"jun",118,6,-1,0,"no"
62,"married",272,11,"aug",146,1,286,2,"yes"
33,"married",881,21,"may",67,5,-1,0,"no"
40,"married",5,15,"may",364,2,-1,0,"no"
28,"single",-221,23,"jul",1090,12,-1,0,"no"
32,"married",24,12,"may",185,1,-1,0,"no"
51,"single",2499,12,"may",98,5,-1,0,"no"
33,"married",1275,18,"jul",191,1,-1,0,"no"
37,"married",343,7,"may",104,1,304,7,"no"
53,"married",49,23,"jul",419,5,-1,0,"no"
49,"divorced",0,12,"may",345,2,-1,0,"no"
36,"married",4011,19,"jun",10,16,-1,0,"no"
37,"married",6089,14,"may",616,2,-1,0,"yes"
43,"divorced",7702,1,"sep",108,7,102,3,"no"
52,"married",1177,29,"may",473,1,-1,0,"no"
41,"divorced",308,31,"jul",73,1,-1,0,"no"
33,"divorced",557,20,"nov",89,1,91,1,"no"
34,"married",-44,17,"apr",759,2,-1,0,"no"
40,"divorced",568,24,"oct",112,1,-1,0,"yes"
53,"divorced",255,19,"nov",126,1,-1,0,"no"
52,"married",1374,17,"apr",267,2,322,1,"no"
51,"single",2130,28,"jul",126,8,-1,0,"no"
31,"married",457,21,"nov",283,1,171,5,"no"
47,"married",80,25,"jun",100,1,-1,0,"no"
44,"single",532,15,"may",550,2,340,2,"no"
31,"married",1783,6,"may",219,1,-1,0,"no"
49,"married",90,7,"may",127,1,-1,0,"no"
49,"married",702,23,"jul",194,1,-1,0,"no"
34,"married",233,8,"jul",303,1,-1,0,"no"
34,"single",2040,17,"jun",509,4,-1,0,"no"
25,"single",0,7,"may",282,1,-1,0,"no"
38,"divorced",595,7,"may",245,3,-1,0,"no"
30,"single",239,7,"may",115,3,-1,0,"no"
59,"married",196,20,"apr",205,1,-1,0,"no"
27,"single",259,23,"may",78,10,-1,0,"no"
27,"single",456,13,"may",104,1,-1,0,"no"
33,"single",2945,20,"nov",91,1,-1,0,"no"
33,"married",-27,18,"jul",216,2,-1,0,"no"
59,"married",1574,11,"jun",181,1,-1,0,"no"
34,"single",699,26,"may",66,1,-1,0,"no"
52,"married",961,18,"feb",222,1,553,4,"yes"
24,"single",382,30,"apr",567,2,-1,0,"yes"
31,"married",3706,20,"nov",129,1,-1,0,"no"
53,"married",8892,20,"nov",151,1,-1,0,"no"
45,"married",0,14,"aug",215,2,-1,0,"no"
39,"married",8,15,"may",155,6,-1,0,"no"
29,"married",317,28,"jan",229,2,-1,0,"no"
30,"divorced",4,8,"jul",61,3,-1,0,"no"
32,"single",6259,9,"may",230,2,-1,0,"no"
24,"single",1725,7,"may",59,1,-1,0,"no"
56,"divorced",321,27,"aug",49,4,-1,0,"no"
30,"single",9,29,"jan",194,2,205,2,"no"
59,"married",64343,6,"aug",45,4,-1,0,"no"
31,"married",295,12,"may",235,6,-1,0,"no"
32,"single",123,8,"jul",329,4,-1,0,"no"
35,"single",1756,20,"aug",195,1,-1,0,"yes"
54,"married",3795,17,"nov",227,2,119,1,"no"
30,"single",491,9,"may",197,4,-1,0,"no"
39,"married",0,17,"nov",106,1,-1,0,"no"
27,"single",0,19,"may",352,1,-1,0,"no"
39,"married",125,8,"may",142,1,-1,0,"no"
82,"married",278,16,"feb",223,7,-1,0,"no"
42,"single",631,22,"jul",171,2,413,3,"no"
36,"married",-206,2,"feb",122,1,-1,0,"no"
44,"married",522,20,"jun",911,1,-1,0,"yes"
22,"single",28,27,"may",121,2,-1,0,"no"
36,"married",-656,20,"may",92,2,-1,0,"no"
41,"married",4063,21,"nov",110,2,-1,0,"no"
77,"married",4112,29,"jul",426,1,184,3,"yes"
33,"single",1374,27,"aug",93,12,-1,0,"no"
50,"divorced",2910,18,"nov",364,2,-1,0,"no"
45,"married",61,23,"may",208,1,-1,0,"no"
34,"married",635,26,"may",247,1,-1,0,"no"
45,"married",111,11,"aug",173,1,-1,0,"no"
30,"single",1028,4,"feb",1294,2,-1,0,"yes"
59,"divorced",381,8,"may",422,4,-1,0,"no"
37,"married",318,7,"aug",83,1,95,4,"no"
52,"married",-240,19,"aug",392,3,-1,0,"no"
39,"married",-176,15,"may",156,13,-1,0,"no"
58,"married",211,7,"may",103,2,-1,0,"no"
38,"divorced",112,7,"aug",266,4,-1,0,"no"
90,"divorced",1,13,"feb",152,3,-1,0,"yes"
45,"married",205,4,"aug",180,1,92,3,"yes"
33,"single",238,8,"aug",80,2,-1,0,"no"
40,"divorced",793,15,"may",109,1,-1,0,"no"
31,"divorced",756,20,"jul",355,2,-1,0,"yes"
28,"married",4,23,"may",7,1,-1,0,"no"
28,"single",101,28,"jan",90,1,-1,0,"no"
49,"married",322,14,"aug",356,2,-1,0,"no"
46,"single",259,31,"jul",652,7,-1,0,"no"
34,"married",351,30,"jan",193,1,-1,0,"no"
53,"married",225,18,"jul",171,7,-1,0,"no"
29,"married",858,12,"jun",234,7,330,1,"no"
52,"married",798,30,"jun",123,2,-1,0,"no"
43,"married",-441,14,"jul",216,3,-1,0,"no"
37,"married",117,12,"aug",144,4,-1,0,"no"
47,"divorced",0,3,"apr",335,1,-1,0,"no"
52,"divorced",1697,20,"jun",153,1,-1,0,"no"
45,"married",2958,16,"apr",580,1,317,2,"no"
52,"married",370,15,"jul",101,2,-1,0,"no"
43,"divorced",187,5,"aug",175,1,-1,0,"no"
44,"married",-8,11,"may",472,1,356,2,"no"
46,"married",1374,14,"may",22,3,-1,0,"no"
33,"married",55,10,"jul",384,1,-1,0,"no"
49,"married",-849,27,"may",197,1,-1,0,"no"
39,"married",94,16,"jun",182,2,-1,0,"no"
58,"married",497,11,"jun",138,5,-1,0,"no"
38,"married",605,18,"nov",147,2,-1,0,"no"
48,"divorced",201,10,"feb",406,2,92,2,"yes"
49,"divorced",150,17,"jun",254,1,-1,0,"no"
47,"married",192,30,"jul",120,6,-1,0,"no"
38,"married",215,14,"may",115,2,175,2,"no"
50,"married",964,6,"may",323,1,-1,0,"no"
40,"married",2596,12,"jun",236,1,-1,0,"no"
42,"married",921,5,"aug",531,3,-1,0,"yes"
40,"married",60,16,"jun",172,6,-1,0,"no"
52,"divorced",935,1,"jul",86,1,-1,0,"no"
28,"divorced",229,9,"apr",1042,2,315,2,"yes"
30,"married",-93,13,"apr",173,4,-1,0,"no"
32,"single",2,9,"may",144,2,-1,0,"no"
30,"single",414,30,"apr",64,1,-1,0,"no"
42,"single",7547,29,"jul",1569,2,-1,0,"no"
42,"married",0,24,"jul",149,2,-1,0,"no"
32,"married",0,19,"nov",303,3,-1,0,"no"
32,"married",-24,12,"may",93,4,-1,0,"no"
57,"married",939,29,"jan",267,2,-1,0,"no"
34,"single",144,21,"jul",213,3,89,16,"no"
52,"married",273,7,"may",227,1,-1,0,"no"
45,"married",1435,30,"apr",257,1,-1,0,"no"
33,"married",1514,10,"aug",447,1,728,2,"yes"
45,"single",792,19,"nov",111,5,-1,0,"no"
27,"single",-1,22,"jul",60,2,-1,0,"no"
32,"married",726,20,"nov",188,2,-1,0,"no"
26,"single",-481,6,"may",595,5,-1,0,"no"
27,"married",2735,29,"jan",205,1,-1,0,"no"
24,"single",0,4,"jun",204,1,-1,0,"no"
35,"single",27,25,"may",214,1,305,1,"yes"
32,"single",-23,11,"may",185,1,305,1,"no"
33,"married",346,16,"jul",172,1,-1,0,"no"
43,"single",408,14,"jul",568,8,-1,0,"no"
37,"divorced",-24,4,"feb",33,2,-1,0,"no"
30,"married",-170,26,"may",130,1,-1,0,"no"
34,"single",29,13,"may",248,2,-1,0,"no"
33,"married",931,29,"may",263,3,-1,0,"no"
36,"single",-679,7,"may",172,1,93,1,"no"
32,"married",8749,21,"oct",294,1,-1,0,"yes"
31,"single",0,28,"aug",18,15,-1,0,"no"
48,"married",0,28,"aug",16,16,-1,0,"no"
31,"single",110,21,"aug",238,4,-1,0,"no"
38,"married",15,10,"jul",121,1,-1,0,"no"
28,"married",468,3,"jun",222,1,-1,0,"no"
30,"single",3532,26,"may",279,5,-1,0,"no"
36,"married",928,17,"apr",224,3,-1,0,"no"
44,"married",1543,19,"nov",363,2,-1,0,"no"
54,"divorced",2171,18,"nov",1034,1,-1,0,"yes"
45,"married",3583,15,"may",191,1,-1,0,"no"
55,"divorced",17,19,"aug",129,4,-1,0,"no"
60,"married",4063,5,"aug",56,2,-1,0,"no"
34,"single",3679,12,"aug",178,1,-1,0,"no"
32,"single",-849,4,"feb",204,1,-1,0,"no"
56,"married",3498,15,"apr",264,2,-1,0,"yes"
33,"single",498,12,"aug",338,2,104,1,"yes"
35,"married",1054,21,"nov",106,1,-1,0,"no"
49,"married",104,8,"may",285,1,-1,0,"no"
38,"married",464,11,"jun",86,2,-1,0,"no"
28,"single",598,2,"mar",177,1,288,2,"yes"
36,"single",953,22,"may",169,1,94,2,"no"
50,"divorced",256,19,"may",316,2,-1,0,"no"
31,"married",48,28,"jul",209,4,-1,0,"no"
60,"married",219,29,"aug",235,2,-1,0,"no"
33,"single",272,1,"sep",293,2,92,3,"yes"
42,"single",759,28,"aug",105,6,-1,0,"no"
48,"divorced",955,4,"feb",108,2,265,3,"no"
46,"married",2348,17,"nov",182,1,-1,0,"no"
58,"married",2479,17,"nov",292,1,-1,0,"no"
35,"married",786,25,"jul",322,1,-1,0,"no"
37,"single",0,5,"jun",80,2,-1,0,"no"
37,"single",102,21,"aug",101,2,-1,0,"no"
29,"married",8,14,"may",41,2,-1,0,"no"
54,"divorced",2656,15,"apr",1187,2,320,2,"no"
50,"divorced",1328,29,"may",140,1,-1,0,"no"
37,"married",789,11,"aug",93,1,190,2,"no"
31,"divorced",360,15,"may",332,1,297,2,"no"
39,"married",4608,16,"jun",36,1,-1,0,"no"
22,"single",35,28,"may",106,3,-1,0,"no"
48,"married",141,6,"may",424,1,-1,0,"no"
37,"single",363,21,"nov",39,4,182,3,"no"
47,"married",644,21,"aug",169,13,-1,0,"no"
43,"married",724,29,"may",138,1,-1,0,"no"
68,"married",1146,3,"mar",153,2,110,3,"yes"
32,"married",0,24,"jul",151,2,-1,0,"no"
41,"single",1646,4,"feb",261,1,184,6,"yes"
37,"married",250,10,"aug",70,1,-1,0,"no"
48,"divorced",757,17,"nov",90,1,-1,0,"no"
53,"married",16,9,"jun",100,1,-1,0,"no"
31,"single",548,16,"may",148,4,-1,0,"no"
43,"married",985,16,"apr",35,1,-1,0,"no"
58,"married",139,11,"jun",103,1,-1,0,"no"
79,"married",2661,10,"nov",254,5,-1,0,"yes"
27,"divorced",0,13,"may",363,1,359,3,"no"
32,"married",409,9,"mar",217,2,-1,0,"yes"
47,"married",66,26,"feb",297,1,203,1,"no"
40,"married",309,14,"may",221,2,-1,0,"no"
34,"married",1813,4,"may",370,5,-1,0,"no"
52,"married",1340,5,"jun",175,1,-1,0,"no"
38,"married",3234,18,"nov",578,2,-1,0,"yes"
35,"married",245,11,"may",134,2,370,1,"no"
39,"married",8,13,"aug",87,2,-1,0,"no"
45,"married",96,16,"jul",202,1,-1,0,"no"
42,"married",2993,19,"may",136,2,-1,0,"no"
50,"divorced",330,18,"nov",281,1,-1,0,"no"
40,"married",69,9,"may",143,3,-1,0,"no"
28,"single",154,15,"may",536,1,364,1,"yes"
32,"married",1352,20,"nov",221,3,-1,0,"no"
52,"married",1701,17,"nov",381,1,117,2,"no"
36,"married",0,17,"nov",94,1,-1,0,"no"
65,"married",162,2,"feb",141,2,-1,0,"no"
26,"single",177,15,"may",58,3,-1,0,"no"
45,"married",676,30,"may",156,4,-1,0,"no"
55,"married",856,29,"may",101,4,-1,0,"no"
29,"single",1934,29,"sep",271,1,-1,0,"yes"
57,"divorced",14,22,"jul",445,2,-1,0,"no"
50,"married",1,11,"aug",80,10,-1,0,"no"
39,"married",0,5,"may",203,1,-1,0,"no"
30,"single",914,28,"oct",524,3,272,1,"yes"
51,"married",1416,9,"sep",345,1,-1,0,"yes"
47,"married",4227,13,"may",659,1,-1,0,"yes"
50,"divorced",81,8,"may",746,2,-1,0,"no"
59,"married",1321,9,"jun",3881,3,-1,0,"yes"
43,"married",1476,12,"jun",216,2,-1,0,"no"
44,"married",3373,20,"apr",48,2,342,1,"no"
37,"single",690,18,"nov",105,1,179,2,"no"
37,"married",0,9,"jun",89,1,-1,0,"no"
40,"married",0,7,"jul",161,1,-1,0,"no"
36,"married",85,19,"aug",249,3,-1,0,"no"
47,"married",1484,21,"jul",274,3,-1,0,"no"
35,"married",303,4,"aug",311,1,-1,0,"no"
35,"single",11671,6,"jun",190,1,-1,0,"no"
31,"divorced",1222,20,"may",532,1,-1,0,"no"
43,"married",0,3,"feb",132,1,-1,0,"no"
26,"single",1802,3,"jun",28,19,-1,0,"no"
47,"married",1464,11,"jun",180,4,-1,0,"no"
45,"married",17,18,"nov",66,1,152,14,"no"
50,"single",330,6,"aug",376,3,-1,0,"no"
59,"married",1035,1,"apr",126,2,239,1,"no"
43,"married",422,12,"may",181,2,300,1,"no"
40,"married",384,30,"jul",142,3,-1,0,"no"
54,"divorced",0,10,"jul",88,1,-1,0,"no"
53,"married",349,7,"aug",146,2,-1,0,"no"
29,"single",3317,4,"may",640,7,-1,0,"yes"
46,"single",332,30,"jan",11,4,-1,0,"no"
36,"married",618,3,"feb",280,2,-1,0,"no"
32,"married",363,13,"may",431,1,-1,0,"no"
54,"married",1021,20,"jun",13,7,-1,0,"no"
41,"married",501,6,"aug",150,4,-1,0,"no"
23,"single",91,16,"may",374,2,-1,0,"no"
31,"single",-571,28,"jul",68,3,-1,0,"no"
28,"single",805,26,"may",69,1,99,1,"no"
36,"married",16430,19,"nov",234,1,166,3,"no"
28,"single",54,14,"may",533,1,371,1,"yes"
41,"married",121,17,"apr",41,1,324,1,"no"
29,"married",214,25,"jun",372,5,-1,0,"no"
29,"single",-13,14,"may",512,3,-1,0,"no"
40,"single",-5,6,"may",78,2,-1,0,"no"
52,"single",556,13,"aug",733,6,-1,0,"no"
27,"married",3,30,"jul",64,4,-1,0,"no"
32,"single",5670,4,"feb",326,1,-1,0,"no"
39,"single",600,7,"apr",277,1,-1,0,"no"
54,"divorced",215,4,"jun",71,5,-1,0,"no"
51,"married",532,18,"nov",346,1,-1,0,"no"
60,"married",726,30,"jul",94,5,-1,0,"no"
47,"married",-80,6,"feb",150,3,270,2,"no"
41,"single",1020,19,"may",882,1,-1,0,"yes"
36,"married",0,20,"apr",142,3,150,3,"no"
44,"married",17,6,"may",352,2,-1,0,"no"
53,"married",1945,21,"nov",22,4,106,7,"no"
59,"married",3998,16,"jul",60,1,-1,0,"no"
53,"married",136,6,"may",267,2,-1,0,"no"
32,"married",901,21,"may",102,3,-1,0,"no"
60,"married",14,15,"may",781,4,178,3,"no"
53,"divorced",1467,5,"may",124,1,-1,0,"no"
29,"married",4,5,"feb",156,1,-1,0,"no"
35,"divorced",362,29,"jan",329,2,240,8,"no"
35,"married",1098,26,"may",19,17,-1,0,"no"
38,"divorced",61,5,"jun",636,1,-1,0,"yes"
34,"married",197,20,"aug",78,3,-1,0,"yes"
41,"married",2031,20,"jun",7,3,-1,0,"no"
39,"married",0,12,"may",106,3,-1,0,"no"
34,"single",1701,21,"may",245,1,-1,0,"no"
41,"married",459,19,"may",102,1,-1,0,"no"
43,"married",429,27,"may",222,4,-1,0,"no"
38,"single",175,4,"feb",139,5,-1,0,"no"
47,"married",351,14,"may",367,3,-1,0,"no"
39,"married",4904,20,"may",101,1,-1,0,"no"
48,"married",0,15,"may",964,2,-1,0,"no"
31,"single",442,29,"jan",355,3,258,3,"no"
47,"married",537,15,"may",49,3,-1,0,"no"
24,"single",834,9,"sep",679,1,-1,0,"yes"
45,"single",-100,9,"jul",93,1,-1,0,"no"
36,"single",1129,13,"may",444,1,-1,0,"no"
53,"married",53,18,"may",387,1,-1,0,"yes"
47,"married",0,12,"aug",232,5,-1,0,"no"
27,"single",1007,8,"jul",154,1,-1,0,"no"
25,"single",1693,5,"jun",96,2,-1,0,"no"
34,"single",2283,20,"nov",790,1,-1,0,"no"
38,"divorced",539,23,"jul",161,1,-1,0,"no"
50,"married",170,19,"may",234,13,-1,0,"no"
32,"divorced",267,26,"may",128,1,-1,0,"no"
24,"single",0,4,"may",90,2,-1,0,"no"
29,"single",3041,8,"may",606,3,-1,0,"yes"
51,"married",0,20,"nov",85,1,-1,0,"no"
30,"married",1131,18,"nov",189,1,144,5,"no"
57,"single",5368,21,"nov",585,1,-1,0,"no"
25,"single",335,13,"may",164,1,-1,0,"no"
60,"married",0,25,"aug",101,3,-1,0,"no"
39,"married",558,22,"jul",23,1,531,3,"no"
49,"married",1264,8,"aug",140,3,-1,0,"no"
37,"married",764,16,"jul",108,5,-1,0,"no"
54,"married",1460,3,"feb",341,3,202,7,"no"
27,"single",87,27,"may",43,1,-1,0,"no"
27,"single",-579,18,"may",220,1,367,3,"no"
35,"married",1098,2,"jun",143,2,-1,0,"no"
45,"divorced",6,2,"jun",159,6,-1,0,"no"
42,"married",205,29,"may",313,2,-1,0,"no"
35,"married",2054,20,"may",447,1,-1,0,"no"
35,"single",48,25,"jul",226,1,-1,0,"no"
69,"married",0,27,"jul",666,1,90,4,"yes"
39,"married",1403,11,"may",214,8,326,2,"no"
58,"married",0,26,"may",77,1,-1,0,"no"
40,"single",242,6,"may",221,2,-1,0,"no"
70,"married",324,15,"nov",78,1,96,7,"no"
30,"single",953,2,"jun",747,2,-1,0,"yes"
37,"married",536,23,"jul",328,2,-1,0,"no"
25,"single",1871,4,"jun",136,1,-1,0,"yes"
31,"married",512,18,"may",109,2,-1,0,"no"
58,"married",3027,27,"oct",120,1,186,1,"no"
29,"married",459,17,"apr",202,3,318,1,"no"
36,"married",22,6,"may",125,2,-1,0,"no"
47,"divorced",61,29,"jul",69,5,-1,0,"no"
33,"single",-300,25,"jul",184,1,-1,0,"no"
33,"single",7114,5,"feb",271,2,233,3,"no"
49,"married",7317,8,"may",140,1,-1,0,"no"
57,"divorced",2439,14,"may",32,1,-1,0,"no"
31,"single",388,11,"aug",144,2,-1,0,"no"
21,"single",1385,20,"apr",12,5,-1,0,"no"
43,"married",14144,21,"nov",504,1,-1,0,"yes"
32,"single",388,22,"aug",119,2,-1,0,"no"
59,"married",2764,24,"dec",237,1,206,2,"no"
31,"single",0,23,"may",181,1,-1,0,"no"
42,"single",134,8,"may",82,1,-1,0,"no"
26,"single",598,6,"mar",136,1,-1,0,"no"
76,"married",820,23,"apr",263,4,-1,0,"yes"
38,"single",2580,8,"apr",1691,2,264,3,"yes"
34,"married",912,3,"jun",372,1,-1,0,"no"
50,"married",200,18,"jun",18,6,-1,0,"no"
37,"married",655,13,"may",272,1,342,2,"no"
40,"married",2199,6,"jun",38,3,-1,0,"no"
33,"married",1454,20,"apr",322,2,-1,0,"no"
33,"single",490,7,"may",31,1,363,2,"no"
40,"married",-342,26,"may",754,1,-1,0,"no"
31,"married",29230,25,"aug",50,9,-1,0,"no"
59,"married",0,25,"aug",128,5,-1,0,"no"
42,"married",2110,18,"nov",67,1,110,2,"no"
28,"single",0,4,"jun",237,1,-1,0,"no"
46,"married",859,20,"apr",9,1,-1,0,"no"
54,"married",191,4,"aug",753,2,-1,0,"no"
33,"divorced",0,25,"jul",374,2,-1,0,"no"
70,"married",3230,24,"nov",112,1,-1,0,"no"
52,"married",1274,17,"nov",74,1,-1,0,"no"
47,"single",255,30,"jul",802,4,-1,0,"yes"
37,"married",1165,19,"nov",62,3,190,4,"no"
24,"single",1421,18,"may",209,2,-1,0,"no"
31,"single",336,22,"aug",661,1,-1,0,"no"
27,"single",1391,27,"may",319,1,-1,0,"no"
25,"single",61,9,"may",345,9,-1,0,"no"
29,"married",1337,17,"jul",125,2,-1,0,"no"
21,"single",1258,7,"jul",404,1,-1,0,"no"
54,"married",12159,30,"may",183,2,-1,0,"no"
28,"single",1,29,"may",364,3,-1,0,"no"
30,"single",115,13,"may",152,1,351,1,"no"
51,"married",717,5,"aug",141,2,-1,0,"no"
31,"married",3739,11,"aug",117,3,-1,0,"no"
32,"single",62,24,"jul",577,3,-1,0,"no"
51,"married",4178,20,"nov",167,4,174,1,"no"
31,"single",2317,16,"apr",87,2,-1,0,"no"
55,"married",2603,9,"jun",559,1,-1,0,"no"
42,"married",365,19,"may",49,2,-1,0,"no"
37,"single",0,5,"jun",39,1,-1,0,"no"
57,"married",649,18,"nov",122,1,-1,0,"no"
29,"married",340,11,"may",21,6,-1,0,"no"
28,"single",651,23,"jul",158,2,-1,0,"no"
38,"divorced",566,8,"may",44,2,275,2,"no"
42,"married",799,28,"jan",234,1,181,6,"no"
36,"married",444,8,"mar",139,6,279,2,"no"
32,"married",0,18,"nov",95,1,-1,0,"no"
38,"married",-113,17,"apr",141,1,323,3,"no"
38,"married",-854,2,"jun",194,4,-1,0,"no"
35,"single",1750,21,"apr",333,3,-1,0,"yes"
35,"single",397,17,"apr",594,1,-1,0,"yes"
29,"single",314,7,"dec",415,2,116,4,"yes"
41,"married",0,29,"aug",141,2,-1,0,"no"
53,"married",732,7,"may",530,2,-1,0,"no"
36,"divorced",115,6,"jun",201,1,-1,0,"no"
30,"single",186,13,"may",390,1,-1,0,"no"
54,"married",111,28,"aug",29,13,-1,0,"no"
47,"divorced",94,31,"jul",9,19,-1,0,"no"
22,"single",216,6,"aug",178,1,179,2,"yes"
42,"married",72,16,"jun",22,1,-1,0,"no"
42,"single",410,21,"nov",34,2,-1,0,"no"
51,"married",0,22,"jul",124,2,-1,0,"no"
48,"married",970,31,"jul",67,2,-1,0,"no"
54,"divorced",0,18,"mar",362,1,290,3,"yes"
40,"married",2243,20,"nov",178,4,-1,0,"no"
37,"single",16,24,"jun",11,1,-1,0,"no"
48,"married",683,9,"feb",144,5,209,12,"no"
74,"married",1124,13,"oct",200,2,-1,0,"no"
39,"divorced",94,29,"may",430,1,-1,0,"no"
23,"married",-230,18,"may",259,2,-1,0,"no"
56,"married",1350,2,"jun",211,1,-1,0,"no"
33,"married",0,6,"may",290,1,-1,0,"no"
50,"married",1047,21,"nov",98,5,-1,0,"no"
37,"single",392,18,"jul",118,3,-1,0,"no"
41,"divorced",1498,20,"jun",10,2,-1,0,"no"
23,"single",314,8,"apr",142,4,-1,0,"yes"
32,"single",-219,7,"may",446,6,342,2,"no"
28,"single",-193,18,"jul",580,7,-1,0,"no"
41,"married",59,15,"may",75,8,-1,0,"no"
46,"married",21,7,"may",124,1,338,2,"no"
47,"married",68,2,"jun",754,2,-1,0,"no"
28,"single",802,28,"may",195,3,-1,0,"no"
37,"single",42,22,"aug",99,2,-1,0,"no"
42,"divorced",5354,17,"apr",799,1,-1,0,"no"
42,"divorced",401,24,"jul",217,9,-1,0,"no"
54,"married",6525,17,"apr",231,1,149,4,"no"
42,"married",2980,20,"jun",101,3,-1,0,"no"
55,"divorced",2730,4,"aug",430,2,-1,0,"no"
43,"divorced",9,26,"aug",89,5,401,1,"no"
57,"married",2020,19,"jun",93,4,-1,0,"no"
54,"divorced",43,21,"nov",289,1,-1,0,"no"
34,"married",2126,17,"jul",215,2,-1,0,"no"
40,"single",79,15,"oct",570,1,135,1,"yes"
51,"single",5610,19,"nov",69,2,-1,0,"no"
39,"married",263,18,"nov",365,1,-1,0,"no"
50,"married",1687,19,"aug",205,5,-1,0,"no"
44,"married",268,26,"aug",127,5,-1,0,"no"
33,"divorced",1279,29,"jan",128,1,206,7,"no"
24,"single",-148,21,"may",641,1,-1,0,"no"
57,"married",32,15,"may",476,3,-1,0,"no"
37,"married",565,6,"aug",174,1,93,3,"yes"
40,"married",252,9,"jul",140,3,-1,0,"no"
45,"married",385,31,"jul",12,16,-1,0,"no"
49,"divorced",-46,9,"jun",1055,10,-1,0,"yes"
